hex,Poblacion,PCA,area_m2,Densidad_ha,NSE_5,NSE_3,hex_o,AllTrips_AvgTravelTimeAll_tpubl,AllTrips_AvgTravelTimeAll_tpubl_w,AllTrips_AvgTransfersAll_tpubl,AllTrips_AvgTransfersAll_tpubl_w,AllTrips_AvgTravelTimeAll_car,AllTrips_AvgTravelTimeAll_car_w,AllTrips_TravelTimeDowntown_tpubl,AllTrips_AvgTransfersDowntown_tpubl,AllTrips_TravelTimeDowntown_car,AllTrips_DistanceDowntown_car,AllTrips_TravelTimeDowntown_Difference,rate_tp_car_all,rate_tp_car_Downtown,AllTrips_walk_to_bus_origin_meters_w,AllTrips_walk_to_bus_total_meters_w,EsVe_Area_verdes_ha_2km,EsVe_Area_verdes_ha_800mts,EducInicPriv_QtAvgEst2km,EducInicPriv_QtAvgEst800mts,EducInicPriv_QtAvgEst1500mts,EducInicPriv_AvgTime_bus,EducInicPriv_AvgTime_walk,EducInicPubl_QtAvgEst2km,EducInicPubl_QtAvgEst800mts,EducInicPubl_QtAvgEst1500mts,EducInicPubl_AvgTime_bus,EducInicPubl_AvgTime_walk,EducPrimPriv_QtAvgEst2km,EducPrimPriv_QtAvgEst800mts,EducPrimPriv_QtAvgEst1500mts,EducPrimPriv_AvgTime_bus,EducPrimPriv_AvgTime_walk,EducPrimPubl_QtAvgEst2km,EducPrimPubl_QtAvgEst800mts,EducPrimPubl_QtAvgEst1500mts,EducPrimPubl_AvgTime_bus,EducPrimPubl_AvgTime_walk,EducSecuPriv_QtAvgEst2km,EducSecuPriv_QtAvgEst800mts,EducSecuPriv_QtAvgEst1500mts,EducSecuPriv_AvgTime_bus,EducSecuPriv_AvgTime_walk,EducSecuPubl_QtAvgEst2km,EducSecuPubl_QtAvgEst800mts,EducSecuPubl_QtAvgEst1500mts,EducSecuPubl_AvgTime_bus,EducSecuPubl_AvgTime_walk,SaluAtenPrim_QtAvgEst2km,SaluAtenPrim_QtAvgEst800mts,SaluAtenPrim_QtAvgEst1500mts,SaluAtenPrim_AvgTime_bus,SaluAtenPrim_AvgTime_walk,SaluHosp_QtAvgEst2km,SaluHosp_QtAvgEst800mts,SaluHosp_QtAvgEst1500mts,SaluHosp_AvgTime_bus,SaluHosp_AvgTime_walk,IndiAcce,Verde_m2habitante800m,Verde_m2habitante1500m,Verde_m2habitante2000m,city
8966e438bbbffff,549.0,0.22169237568580802,109309.0,50.2,4 - Medio-Bajo,3 - Bajo,8866e438bbfffff,203.0,203.0,,0.0,60.82,56.65,,,58.48,28.6,,3.58,,3108.0,3108.0,2.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4. Baja,0.6672324493045785,63.39867895046681,49.0893649840829,Bogotá
8966e438babffff,331.0,1.5541146312498773,109314.0,30.3,5 - Bajo,3 - Bajo,8866e438bbfffff,203.0,203.0,,0.0,60.82,56.65,,,58.48,28.6,,3.58,,3108.0,3108.0,2.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4. Baja,0.6672324493045785,63.39867895046681,49.0893649840829,Bogotá
8966e438ba3ffff,222.0,1.9449753214991339,109309.0,20.3,5 - Bajo,3 - Bajo,8866e438bbfffff,203.0,203.0,,0.0,60.82,56.65,,,58.48,28.6,,3.58,,3108.0,3108.0,2.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4. Baja,0.6672324493045785,63.39867895046681,49.0893649840829,Bogotá
8966e438bb7ffff,299.0,2.785076704545869,109304.0,27.4,5 - Bajo,3 - Bajo,8866e438bbfffff,203.0,203.0,,0.0,60.82,56.65,,,58.48,28.6,,3.58,,3108.0,3108.0,2.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4. Baja,0.6672324493045785,63.39867895046681,49.0893649840829,Bogotá
8966e092597ffff,1079.0,-0.32145327434793547,109582.0,98.5,3 - Medio,2 - Medio,8866e09259fffff,49.48,35.31,0.66,0.42,29.59,21.68,27.25,0.25,19.43,5.5725,7.82,1.63,1.4,403.68700130156753,1352.295059702337,89.1,0.5,17.0,1.0,14.0,7.0,7.2,8.0,1.0,4.0,5.0,5.3,20.0,4.0,11.0,6.0,6.5,20.0,4.0,11.0,3.0,2.8,20.0,4.0,11.0,6.0,6.5,19.0,4.0,11.0,3.0,2.8,5.0,1.0,2.0,10.0,9.6,5.0,0.0,3.0,9.0,16.4,1. Alta,5.441210189865076,10.214381606296499,8.593498723216653,Bogotá
8966e092593ffff,1877.0,-0.23298709896214723,109582.0,171.3,3 - Medio,2 - Medio,8866e09259fffff,49.48,35.31,0.66,0.42,29.59,21.68,27.25,0.25,19.43,5.5725,7.82,1.63,1.4,403.68700130156753,1352.295059702337,89.1,0.5,17.0,1.0,14.0,7.0,7.2,8.0,1.0,4.0,5.0,5.3,20.0,4.0,11.0,6.0,6.5,20.0,4.0,11.0,3.0,2.8,20.0,4.0,11.0,6.0,6.5,19.0,4.0,11.0,3.0,2.8,5.0,1.0,2.0,10.0,9.6,5.0,0.0,3.0,9.0,16.4,1. Alta,5.441210189865076,10.214381606296499,8.593498723216653,Bogotá
8966e09258bffff,1800.0,-0.16991379785627442,109592.0,164.2,4 - Medio-Bajo,2 - Medio,8866e09259fffff,49.48,35.31,0.66,0.42,29.59,21.68,27.25,0.25,19.43,5.5725,7.82,1.63,1.4,403.68700130156753,1352.295059702337,89.1,0.5,17.0,1.0,14.0,7.0,7.2,8.0,1.0,4.0,5.0,5.3,20.0,4.0,11.0,6.0,6.5,20.0,4.0,11.0,3.0,2.8,20.0,4.0,11.0,6.0,6.5,19.0,4.0,11.0,3.0,2.8,5.0,1.0,2.0,10.0,9.6,5.0,0.0,3.0,9.0,16.4,1. Alta,5.441210189865076,10.214381606296499,8.593498723216653,Bogotá
8966e09259bffff,2257.0,-0.14481515946218373,109587.0,206.0,4 - Medio-Bajo,2 - Medio,8866e09259fffff,49.48,35.31,0.66,0.42,29.59,21.68,27.25,0.25,19.43,5.5725,7.82,1.63,1.4,403.68700130156753,1352.295059702337,89.1,0.5,17.0,1.0,14.0,7.0,7.2,8.0,1.0,4.0,5.0,5.3,20.0,4.0,11.0,6.0,6.5,20.0,4.0,11.0,3.0,2.8,20.0,4.0,11.0,6.0,6.5,19.0,4.0,11.0,3.0,2.8,5.0,1.0,2.0,10.0,9.6,5.0,0.0,3.0,9.0,16.4,1. Alta,5.441210189865076,10.214381606296499,8.593498723216653,Bogotá
8966e092587ffff,1196.0,0.14850324185259306,109587.0,109.1,4 - Medio-Bajo,3 - Bajo,8866e09259fffff,49.48,35.31,0.66,0.42,29.59,21.68,27.25,0.25,19.43,5.5725,7.82,1.63,1.4,403.68700130156753,1352.295059702337,89.1,0.5,17.0,1.0,14.0,7.0,7.2,8.0,1.0,4.0,5.0,5.3,20.0,4.0,11.0,6.0,6.5,20.0,4.0,11.0,3.0,2.8,20.0,4.0,11.0,6.0,6.5,19.0,4.0,11.0,3.0,2.8,5.0,1.0,2.0,10.0,9.6,5.0,0.0,3.0,9.0,16.4,1. Alta,5.441210189865076,10.214381606296499,8.593498723216653,Bogotá
8966e092583ffff,1748.0,0.3264819916488726,109587.0,159.5,4 - Medio-Bajo,3 - Bajo,8866e09259fffff,49.48,35.31,0.66,0.42,29.59,21.68,27.25,0.25,19.43,5.5725,7.82,1.63,1.4,403.68700130156753,1352.295059702337,89.1,0.5,17.0,1.0,14.0,7.0,7.2,8.0,1.0,4.0,5.0,5.3,20.0,4.0,11.0,6.0,6.5,20.0,4.0,11.0,3.0,2.8,20.0,4.0,11.0,6.0,6.5,19.0,4.0,11.0,3.0,2.8,5.0,1.0,2.0,10.0,9.6,5.0,0.0,3.0,9.0,16.4,1. Alta,5.441210189865076,10.214381606296499,8.593498723216653,Bogotá
8966e09258fffff,1235.0,0.5767618130451561,109592.0,112.7,4 - Medio-Bajo,3 - Bajo,8866e09259fffff,49.48,35.31,0.66,0.42,29.59,21.68,27.25,0.25,19.43,5.5725,7.82,1.63,1.4,403.68700130156753,1352.295059702337,89.1,0.5,17.0,1.0,14.0,7.0,7.2,8.0,1.0,4.0,5.0,5.3,20.0,4.0,11.0,6.0,6.5,20.0,4.0,11.0,3.0,2.8,20.0,4.0,11.0,6.0,6.5,19.0,4.0,11.0,3.0,2.8,5.0,1.0,2.0,10.0,9.6,5.0,0.0,3.0,9.0,16.4,1. Alta,5.441210189865076,10.214381606296499,8.593498723216653,Bogotá
8966e464827ffff,438.0,-0.3208218455856545,109781.0,39.9,3 - Medio,2 - Medio,8866e46483fffff,203.0,203.0,,0.0,,,,,,,,,,,,11.6,0.0,1.0,0.0,0.0,27.0,26.7,2.0,0.0,0.0,21.0,21.1,1.0,0.0,0.0,27.0,26.7,2.0,0.0,0.0,21.0,21.1,1.0,0.0,0.0,27.0,26.7,2.0,0.0,0.0,21.0,21.1,0.0,0.0,0.0,53.0,53.1,0.0,0.0,0.0,,,3. Media Baja,0.33543745949125836,1.414978938659605,1.2867686567728274,Bogotá
8966e464837ffff,104.0,-0.3208218455856545,109776.0,9.5,3 - Medio,2 - Medio,8866e46483fffff,203.0,203.0,,0.0,,,,,,,,,,,,11.6,0.0,1.0,0.0,0.0,27.0,26.7,2.0,0.0,0.0,21.0,21.1,1.0,0.0,0.0,27.0,26.7,2.0,0.0,0.0,21.0,21.1,1.0,0.0,0.0,27.0,26.7,2.0,0.0,0.0,21.0,21.1,0.0,0.0,0.0,53.0,53.1,0.0,0.0,0.0,,,3. Media Baja,0.33543745949125836,1.414978938659605,1.2867686567728274,Bogotá
8966e464d6fffff,221.0,-0.3208218455856545,109761.0,20.1,3 - Medio,2 - Medio,8866e464d7fffff,203.0,203.0,,0.0,81.07,79.31,,,75.1,26.133,,2.56,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4. Baja,2.3553615268146175,2.7644700962868334,2.1558678523912946,Bogotá
8966e464d6bffff,160.0,-0.3208218455856545,109761.0,14.6,3 - Medio,2 - Medio,8866e464d7fffff,203.0,203.0,,0.0,81.07,79.31,,,75.1,26.133,,2.56,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4. Baja,2.3553615268146175,2.7644700962868334,2.1558678523912946,Bogotá
8966e464d77ffff,394.0,0.1866231565434446,109751.0,35.9,4 - Medio-Bajo,3 - Bajo,8866e464d7fffff,203.0,203.0,,0.0,81.07,79.31,,,75.1,26.133,,2.56,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4. Baja,2.3553615268146175,2.7644700962868334,2.1558678523912946,Bogotá
8966e464d67ffff,94.0,0.1866231565434446,109756.0,8.6,4 - Medio-Bajo,3 - Bajo,8866e464d7fffff,203.0,203.0,,0.0,81.07,79.31,,,75.1,26.133,,2.56,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4. Baja,2.3553615268146175,2.7644700962868334,2.1558678523912946,Bogotá
8966e4649cbffff,1477.0,-0.3208218455856545,109776.0,134.5,3 - Medio,2 - Medio,8866e4649dfffff,71.21,65.57,1.07,0.87,65.3,66.18,49.0,1.0,63.63,17.34,-14.63,0.99,0.77,,481.8026136607975,65.3,9.1,1.0,1.0,1.0,6.0,6.5,7.0,2.0,4.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,5.0,1.0,3.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,4.0,1.0,3.0,7.0,20.3,0.0,0.0,0.0,28.0,33.1,0.0,0.0,0.0,36.0,64.4,3. Media Baja,2.9707583470356416,1.9220421526637006,2.3030753221112032,Bogotá
8966e4649c7ffff,1992.0,-0.3208218455856545,109771.0,181.5,3 - Medio,2 - Medio,8866e4649dfffff,71.21,65.57,1.07,0.87,65.3,66.18,49.0,1.0,63.63,17.34,-14.63,0.99,0.77,,481.8026136607975,65.3,9.1,1.0,1.0,1.0,6.0,6.5,7.0,2.0,4.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,5.0,1.0,3.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,4.0,1.0,3.0,7.0,20.3,0.0,0.0,0.0,28.0,33.1,0.0,0.0,0.0,36.0,64.4,3. Media Baja,2.9707583470356416,1.9220421526637006,2.3030753221112032,Bogotá
8966e4649cfffff,2033.0,-0.3208218455856545,109776.0,185.2,3 - Medio,2 - Medio,8866e4649dfffff,71.21,65.57,1.07,0.87,65.3,66.18,49.0,1.0,63.63,17.34,-14.63,0.99,0.77,,481.8026136607975,65.3,9.1,1.0,1.0,1.0,6.0,6.5,7.0,2.0,4.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,5.0,1.0,3.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,4.0,1.0,3.0,7.0,20.3,0.0,0.0,0.0,28.0,33.1,0.0,0.0,0.0,36.0,64.4,3. Media Baja,2.9707583470356416,1.9220421526637006,2.3030753221112032,Bogotá
8966e4649d7ffff,1860.0,-0.3208218455856545,109766.0,169.5,3 - Medio,2 - Medio,8866e4649dfffff,71.21,65.57,1.07,0.87,65.3,66.18,49.0,1.0,63.63,17.34,-14.63,0.99,0.77,,481.8026136607975,65.3,9.1,1.0,1.0,1.0,6.0,6.5,7.0,2.0,4.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,5.0,1.0,3.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,4.0,1.0,3.0,7.0,20.3,0.0,0.0,0.0,28.0,33.1,0.0,0.0,0.0,36.0,64.4,3. Media Baja,2.9707583470356416,1.9220421526637006,2.3030753221112032,Bogotá
8966e4649d3ffff,1395.0,-0.3208218455856545,109766.0,127.1,3 - Medio,2 - Medio,8866e4649dfffff,71.21,65.57,1.07,0.87,65.3,66.18,49.0,1.0,63.63,17.34,-14.63,0.99,0.77,,481.8026136607975,65.3,9.1,1.0,1.0,1.0,6.0,6.5,7.0,2.0,4.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,5.0,1.0,3.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,4.0,1.0,3.0,7.0,20.3,0.0,0.0,0.0,28.0,33.1,0.0,0.0,0.0,36.0,64.4,3. Media Baja,2.9707583470356416,1.9220421526637006,2.3030753221112032,Bogotá
8966e4649c3ffff,1354.0,-0.3208218455856545,109771.0,123.3,3 - Medio,2 - Medio,8866e4649dfffff,71.21,65.57,1.07,0.87,65.3,66.18,49.0,1.0,63.63,17.34,-14.63,0.99,0.77,,481.8026136607975,65.3,9.1,1.0,1.0,1.0,6.0,6.5,7.0,2.0,4.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,5.0,1.0,3.0,7.0,20.3,1.0,1.0,1.0,6.0,6.5,4.0,1.0,3.0,7.0,20.3,0.0,0.0,0.0,28.0,33.1,0.0,0.0,0.0,36.0,64.4,3. Media Baja,2.9707583470356416,1.9220421526637006,2.3030753221112032,Bogotá
8966e4648a7ffff,162.0,-0.3208218455856545,109766.0,14.8,3 - Medio,2 - Medio,8866e4648bfffff,203.0,203.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4. Baja,1.5951693086538996,1.3909180238394856,1.2385090427482026,Bogotá
8966e4283cbffff,1125.0,-0.3066156935309668,109531.0,102.7,3 - Medio,2 - Medio,8866e4283dfffff,76.14,66.1,1.23,1.25,51.28,47.39,62.0,1.0,48.62,16.76,13.38,1.39,1.28,535.9081276727907,1264.7884523496668,99.4,8.1,18.0,5.0,15.0,5.0,5.2,9.0,1.0,8.0,8.0,8.5,27.0,8.0,20.0,5.0,5.2,7.0,2.0,6.0,8.0,8.5,26.0,7.0,19.0,6.0,6.1,6.0,1.0,5.0,9.0,9.2,4.0,1.0,4.0,8.0,8.5,0.0,0.0,0.0,18.0,52.0,3. Media Baja,4.231037639593806,3.058831052893042,2.5691137458369133,Bogotá
8966e4283cfffff,1457.0,-0.1343512567575091,109531.0,133.0,4 - Medio-Bajo,2 - Medio,8866e4283dfffff,76.14,66.1,1.23,1.25,51.28,47.39,62.0,1.0,48.62,16.76,13.38,1.39,1.28,535.9081276727907,1264.7884523496668,99.4,8.1,18.0,5.0,15.0,5.0,5.2,9.0,1.0,8.0,8.0,8.5,27.0,8.0,20.0,5.0,5.2,7.0,2.0,6.0,8.0,8.5,26.0,7.0,19.0,6.0,6.1,6.0,1.0,5.0,9.0,9.2,4.0,1.0,4.0,8.0,8.5,0.0,0.0,0.0,18.0,52.0,3. Media Baja,4.231037639593806,3.058831052893042,2.5691137458369133,Bogotá
8966e4283d3ffff,6528.0,0.12945977430990155,109520.0,596.1,4 - Medio-Bajo,3 - Bajo,8866e4283dfffff,76.14,66.1,1.23,1.25,51.28,47.39,62.0,1.0,48.62,16.76,13.38,1.39,1.28,535.9081276727907,1264.7884523496668,99.4,8.1,18.0,5.0,15.0,5.0,5.2,9.0,1.0,8.0,8.0,8.5,27.0,8.0,20.0,5.0,5.2,7.0,2.0,6.0,8.0,8.5,26.0,7.0,19.0,6.0,6.1,6.0,1.0,5.0,9.0,9.2,4.0,1.0,4.0,8.0,8.5,0.0,0.0,0.0,18.0,52.0,3. Media Baja,4.231037639593806,3.058831052893042,2.5691137458369133,Bogotá
8966e4283c3ffff,2549.0,0.1621760355708565,109526.0,232.7,4 - Medio-Bajo,3 - Bajo,8866e4283dfffff,76.14,66.1,1.23,1.25,51.28,47.39,62.0,1.0,48.62,16.76,13.38,1.39,1.28,535.9081276727907,1264.7884523496668,99.4,8.1,18.0,5.0,15.0,5.0,5.2,9.0,1.0,8.0,8.0,8.5,27.0,8.0,20.0,5.0,5.2,7.0,2.0,6.0,8.0,8.5,26.0,7.0,19.0,6.0,6.1,6.0,1.0,5.0,9.0,9.2,4.0,1.0,4.0,8.0,8.5,0.0,0.0,0.0,18.0,52.0,3. Media Baja,4.231037639593806,3.058831052893042,2.5691137458369133,Bogotá
8966e4283d7ffff,6122.0,0.22158364530618382,109521.0,559.0,4 - Medio-Bajo,3 - Bajo,8866e4283dfffff,76.14,66.1,1.23,1.25,51.28,47.39,62.0,1.0,48.62,16.76,13.38,1.39,1.28,535.9081276727907,1264.7884523496668,99.4,8.1,18.0,5.0,15.0,5.0,5.2,9.0,1.0,8.0,8.0,8.5,27.0,8.0,20.0,5.0,5.2,7.0,2.0,6.0,8.0,8.5,26.0,7.0,19.0,6.0,6.1,6.0,1.0,5.0,9.0,9.2,4.0,1.0,4.0,8.0,8.5,0.0,0.0,0.0,18.0,52.0,3. Media Baja,4.231037639593806,3.058831052893042,2.5691137458369133,Bogotá
8966e4283c7ffff,4185.0,0.29265992512942757,109526.0,382.1,4 - Medio-Bajo,3 - Bajo,8866e4283dfffff,76.14,66.1,1.23,1.25,51.28,47.39,62.0,1.0,48.62,16.76,13.38,1.39,1.28,535.9081276727907,1264.7884523496668,99.4,8.1,18.0,5.0,15.0,5.0,5.2,9.0,1.0,8.0,8.0,8.5,27.0,8.0,20.0,5.0,5.2,7.0,2.0,6.0,8.0,8.5,26.0,7.0,19.0,6.0,6.1,6.0,1.0,5.0,9.0,9.2,4.0,1.0,4.0,8.0,8.5,0.0,0.0,0.0,18.0,52.0,3. Media Baja,4.231037639593806,3.058831052893042,2.5691137458369133,Bogotá
8966e4283dbffff,3302.0,0.299466255779966,109525.0,301.5,4 - Medio-Bajo,3 - Bajo,8866e4283dfffff,76.14,66.1,1.23,1.25,51.28,47.39,62.0,1.0,48.62,16.76,13.38,1.39,1.28,535.9081276727907,1264.7884523496668,99.4,8.1,18.0,5.0,15.0,5.0,5.2,9.0,1.0,8.0,8.0,8.5,27.0,8.0,20.0,5.0,5.2,7.0,2.0,6.0,8.0,8.5,26.0,7.0,19.0,6.0,6.1,6.0,1.0,5.0,9.0,9.2,4.0,1.0,4.0,8.0,8.5,0.0,0.0,0.0,18.0,52.0,3. Media Baja,4.231037639593806,3.058831052893042,2.5691137458369133,Bogotá
8966e090e67ffff,3917.0,-0.2903137318204706,109793.0,356.8,3 - Medio,2 - Medio,8866e090e7fffff,56.16,46.93,1.44,1.59,43.65,41.06,34.0,2.0,35.73,8.93,-1.73,1.14,0.95,280.5458935967229,520.6249977777211,516.5,512.2,11.0,0.0,4.0,10.0,18.9,11.0,1.0,5.0,6.0,16.1,17.0,5.0,6.0,1.0,1.3,15.0,1.0,6.0,8.0,7.9,16.0,5.0,6.0,1.0,1.3,13.0,1.0,5.0,8.0,7.9,2.0,1.0,2.0,4.0,4.5,0.0,0.0,0.0,13.0,37.7,3. Media Baja,10.512982910559472,7.7483404456466385,7.557419828323987,Bogotá
8966e090e77ffff,3335.0,-0.28671234868643775,109788.0,303.8,3 - Medio,2 - Medio,8866e090e7fffff,56.16,46.93,1.44,1.59,43.65,41.06,34.0,2.0,35.73,8.93,-1.73,1.14,0.95,280.5458935967229,520.6249977777211,516.5,512.2,11.0,0.0,4.0,10.0,18.9,11.0,1.0,5.0,6.0,16.1,17.0,5.0,6.0,1.0,1.3,15.0,1.0,6.0,8.0,7.9,16.0,5.0,6.0,1.0,1.3,13.0,1.0,5.0,8.0,7.9,2.0,1.0,2.0,4.0,4.5,0.0,0.0,0.0,13.0,37.7,3. Media Baja,10.512982910559472,7.7483404456466385,7.557419828323987,Bogotá
8966e090e6fffff,5105.0,0.08371571719854647,109798.0,464.9,4 - Medio-Bajo,3 - Bajo,8866e090e7fffff,56.16,46.93,1.44,1.59,43.65,41.06,34.0,2.0,35.73,8.93,-1.73,1.14,0.95,280.5458935967229,520.6249977777211,516.5,512.2,11.0,0.0,4.0,10.0,18.9,11.0,1.0,5.0,6.0,16.1,17.0,5.0,6.0,1.0,1.3,15.0,1.0,6.0,8.0,7.9,16.0,5.0,6.0,1.0,1.3,13.0,1.0,5.0,8.0,7.9,2.0,1.0,2.0,4.0,4.5,0.0,0.0,0.0,13.0,37.7,3. Media Baja,10.512982910559472,7.7483404456466385,7.557419828323987,Bogotá
8966e090e7bffff,3767.0,0.22599069712903225,109793.0,343.1,4 - Medio-Bajo,3 - Bajo,8866e090e7fffff,56.16,46.93,1.44,1.59,43.65,41.06,34.0,2.0,35.73,8.93,-1.73,1.14,0.95,280.5458935967229,520.6249977777211,516.5,512.2,11.0,0.0,4.0,10.0,18.9,11.0,1.0,5.0,6.0,16.1,17.0,5.0,6.0,1.0,1.3,15.0,1.0,6.0,8.0,7.9,16.0,5.0,6.0,1.0,1.3,13.0,1.0,5.0,8.0,7.9,2.0,1.0,2.0,4.0,4.5,0.0,0.0,0.0,13.0,37.7,3. Media Baja,10.512982910559472,7.7483404456466385,7.557419828323987,Bogotá
8966e090e73ffff,3111.0,0.25368578684926896,109788.0,283.4,4 - Medio-Bajo,3 - Bajo,8866e090e7fffff,56.16,46.93,1.44,1.59,43.65,41.06,34.0,2.0,35.73,8.93,-1.73,1.14,0.95,280.5458935967229,520.6249977777211,516.5,512.2,11.0,0.0,4.0,10.0,18.9,11.0,1.0,5.0,6.0,16.1,17.0,5.0,6.0,1.0,1.3,15.0,1.0,6.0,8.0,7.9,16.0,5.0,6.0,1.0,1.3,13.0,1.0,5.0,8.0,7.9,2.0,1.0,2.0,4.0,4.5,0.0,0.0,0.0,13.0,37.7,3. Media Baja,10.512982910559472,7.7483404456466385,7.557419828323987,Bogotá
8966e090e63ffff,3473.0,0.48259342304870634,109793.0,316.3,4 - Medio-Bajo,3 - Bajo,8866e090e7fffff,56.16,46.93,1.44,1.59,43.65,41.06,34.0,2.0,35.73,8.93,-1.73,1.14,0.95,280.5458935967229,520.6249977777211,516.5,512.2,11.0,0.0,4.0,10.0,18.9,11.0,1.0,5.0,6.0,16.1,17.0,5.0,6.0,1.0,1.3,15.0,1.0,6.0,8.0,7.9,16.0,5.0,6.0,1.0,1.3,13.0,1.0,5.0,8.0,7.9,2.0,1.0,2.0,4.0,4.5,0.0,0.0,0.0,13.0,37.7,3. Media Baja,10.512982910559472,7.7483404456466385,7.557419828323987,Bogotá
8966e090e6bffff,4129.0,1.115617245301084,109798.0,376.1,5 - Bajo,3 - Bajo,8866e090e7fffff,56.16,46.93,1.44,1.59,43.65,41.06,34.0,2.0,35.73,8.93,-1.73,1.14,0.95,280.5458935967229,520.6249977777211,516.5,512.2,11.0,0.0,4.0,10.0,18.9,11.0,1.0,5.0,6.0,16.1,17.0,5.0,6.0,1.0,1.3,15.0,1.0,6.0,8.0,7.9,16.0,5.0,6.0,1.0,1.3,13.0,1.0,5.0,8.0,7.9,2.0,1.0,2.0,4.0,4.5,0.0,0.0,0.0,13.0,37.7,3. Media Baja,10.512982910559472,7.7483404456466385,7.557419828323987,Bogotá
8966e4649abffff,4604.0,-0.2705893701751377,109772.0,419.4,3 - Medio,2 - Medio,8866e4649bfffff,71.21,65.57,1.07,0.87,65.3,66.18,49.0,1.0,63.63,17.34,-14.63,0.99,0.77,,481.8026136607975,128.4,28.8,17.0,1.0,10.0,9.0,13.3,24.0,2.0,15.0,7.0,6.8,14.0,0.0,7.0,9.0,10.9,20.0,1.0,10.0,7.0,6.8,14.0,0.0,7.0,9.0,10.9,15.0,1.0,9.0,7.0,6.8,2.0,1.0,1.0,9.0,8.9,0.0,0.0,0.0,17.0,30.9,1. Alta,5.443144397133964,3.0956811047374173,2.6637506253626797,Bogotá
8966e4649b7ffff,5730.0,-0.08847467326091704,109762.0,522.0,4 - Medio-Bajo,2 - Medio,8866e4649bfffff,71.21,65.57,1.07,0.87,65.3,66.18,49.0,1.0,63.63,17.34,-14.63,0.99,0.77,,481.8026136607975,128.4,28.8,17.0,1.0,10.0,9.0,13.3,24.0,2.0,15.0,7.0,6.8,14.0,0.0,7.0,9.0,10.9,20.0,1.0,10.0,7.0,6.8,14.0,0.0,7.0,9.0,10.9,15.0,1.0,9.0,7.0,6.8,2.0,1.0,1.0,9.0,8.9,0.0,0.0,0.0,17.0,30.9,1. Alta,5.443144397133964,3.0956811047374173,2.6637506253626797,Bogotá
